keyword,tweet,username,creation date
Climate change,"Dartford council united in bid to tackle climate change...

https://t.co/eGvNeB4jaO",Dartford Messenger,2019-10-08 09:47:44
Climate change,"@davidallengreen an interesting comparison with climate change.  That shows that willpower and activism, underpinned with science and a consistent view of the future can move what is considered 'realism'.  The law is involved in climate suits. Concept of Ecocide is discussed.  But glacial.",Nichol Brummer🐰,2019-10-08 09:47:44
Climate change,@taracartergmc @Biedaboo People actually just want action against the people who want action on climate change. Which is why the government is not acting. Thank them.,HeyMcfly!,2019-10-08 09:47:39
Climate change,another grim fact for anyone hanging on to the idea that climate change is a future issue   #CLResource https://t.co/9H2nTWq1MU,The Carbon Literacy Project,2019-10-08 09:47:38
Climate change,My favourite Nobel prize: highlighting climate change science and awareness - https://t.co/PpKzzd4JVZ https://t.co/lTsR4SK3T5 via @GoogleNews,Sharat Sinha,2019-10-08 09:47:33
Climate change,"LAXEY RAIN - 78 mm in 2015 &amp; 107mm in 2019
- specialist consultant appointed
- ideas shared with local people
- Urgent Independent Review commissioned
""We have missed 2 bullets fired by Global warming"" - 
""Anger and fright in Laxey"" -
""Listen to local people""
@MartynPerkins1",Positive ActionGroup,2019-10-08 09:47:30
Climate change,@ABCthedrum @FeyiAkin Climate change is going to be a bit more than annoying.,wbb,2019-10-08 09:47:29
Climate change,@JoeyMcLachlan @andrewbogut What happened to “man made climate change” ; gone the way of global warming and the like ? Biggest scam ever run ......so many gullible people in the world 🌎 Any of you want to buy some magic beans ???😂🤣😂🤣,Barry Felsman,2019-10-08 09:47:28
Climate change,So what you are saying is - global warming saved the earth from an ice age! https://t.co/0qT0HCjO3G,hudmotorsports,2019-10-08 09:47:23
Climate change,@jamesdeeganMC Denying power to any climate change protestors is a little extreme. They probably didn’t all arrive by bicycle either.,Nick Hodson,2019-10-08 09:47:21
Climate change,"That's why Boaty McBoatface is an ice breaker, when we were told the poles were melting and going to disappear. The climate change brigade seem awfully confused.
@Iromg @talkRADIO https://t.co/bnW8O4rc9P",Stephen,2019-10-08 09:47:08
Climate change,@macgregor63 Came out it was some climate change denier wack job group trolling her.,Brandon Ruggiero,2019-10-08 09:47:08
Climate change,Research published earlier this year in the journal Nature Climate Change suggests that more than half of the world could see new temperature records set in every single year by the end of the century if global gas emissions are not reduced: https://t.co/KWVzLy6rNq @nature https://t.co/hzFA9HPWf1,Acclimatise,2019-10-08 09:47:07
Climate change,"@EasySimon @XRebellionUK You mean billions are spend to keep people in denial, right? Like with tobacco, it's just merchants of doubt all over again.
https://t.co/ahnCZHv6sJ",Jeroen,2019-10-08 09:47:05
Climate change,"Action on climate change, sustainable transport planning, emissions reduction - - clear evidence below that a lack of an Assembly is holding this all back.

 Holding back strategies to move these vitally important issues forward. This can't be right. https://t.co/532O5PwZOO",Brian Pope,2019-10-08 09:47:04
Climate change,@BBCPolitics Well said that man. Britain leads the way re climate change... XR should head over to China / India and protest - see what happens 😂,dr78,2019-10-08 09:47:02
Climate change,Hang on adam. Let's not start rambling any further. Pollution is bad and the world needs to work to solve the problem. There is no climate emergency. It grew out of AGW which we all now know is BS. Alarmists tried to hook up any climate change with the co2 crap. Impossible. https://t.co/lqO4TOFyDq,Wayne Kent,2019-10-08 09:46:58
Climate change,"@ABCthedrum  Have the ABC considered the possibility of the climate change we are experiencing as being deliberately engineered. 
See https://t.co/U4ozmknlkK",Judy Edwards,2019-10-08 09:46:55
Climate change,"@cathmckenna You haven’t made any progress on climate change you loon, you have made progress in running up new taxes.",political spectrum,2019-10-08 09:46:50
Climate change,That climate change activist is gonna get killed off by dem crazy baldheads real soon.,OfficialGilfillan,2019-10-08 09:46:46
Climate change,Serial protester avoids jail https://t.co/uDhPvj4kau,Di Nah,2019-10-08 09:46:45
Global warming,The distribution of annual average temperature anomalies due to global warming from 1850 until today. #ClimateChange #ClimateStrike #ClimateAction #environment https://t.co/WHMHX64D9A,Desirable future🌱🌐,2019-10-08 09:46:44
Global warming,#NowPlaying Global Warming [ZcU] - Sheep's Power Tunein or Turn on TMV Cafe Radio! #IndieArtists #TMVCafe https://t.co/wXi0tgbSwD,TMV Cafe,2019-10-08 09:46:44
Climate change,@bharat_1_khoj @Shehla_Rashid Awarding winning Future trends of Pakistan to fight climate change and ever decreasing availability of natural fuel and ongoing upwards steering of fuel price!!! https://t.co/94xsFtcasJ,Bonito Da Costa,2019-10-08 09:46:43
Climate change,'We declare our support for Extinction Rebellion': an open letter from Australia's academics | Climate change | The Guardian https://t.co/DYT6302j2d,Kiro Dimeski,2019-10-08 09:46:37
Global warming,"The 15th of October Prof. Dr. Yoshihide Wada from @IIASAVienna will give a public guest lecture on the ""Water Futures and Solutions - IIASA's WFaS Initiative"". Please join and learn about global water challenges and climate change! @UniGraz https://t.co/QceA8VZEZA #climatechange",DKCC,2019-10-08 09:46:32
Global warming,The Real Global Warming Disaster: Is The Obsession With `Climate Change` Tu... https://t.co/VzulKbQ3hj via @AmazonUK,Theresa Archer,2019-10-08 09:46:30
Climate change,"@cambridge_peter @nickylep @jude5456 @hilarybennmp Our policies will never be created and agreed 100% in isolation. Even as a wholly independent UK we will still need to align ourselves with others to trade or to coordinate efforts on security, climate change, etc. EU has much greater collective influence on the world.",Frank Beanland,2019-10-08 09:46:26
Climate change,"@talkRADIO @ExtinctionR ""Climate Change Is Not A Religion""",⚡T E V E N - The Fandom Menace Illustrator ™ ✝,2019-10-08 09:46:23
Climate change,"Who Protects Arctic Species From Climate Change? Find out here: https://t.co/RWPuXCfKKO
#climatecrisis #actonclimatechange https://t.co/PLU16vwfmY",LeadingWithPassion™,2019-10-08 09:46:22
Climate change,"Nothing short of a financial meltdown can change our political system.  Our so called leadership are inept &amp; ill prepared to handle a real crisis vs fake climate tax schemes.  The never ending story of debt expansion will end one day, not with a whimper, but a💥. #GOLD #SILVER",Trading Realities 🇨🇦,2019-10-08 09:46:09
Climate change,"@Steve_o_herts @ExtinctionR Yes, but an untaxed vehicle shouldn’t tell you all you need to know about climate change protests. If it does, you really don’t have much capacity for nuanced thought.",Gavin Haines,2019-10-08 09:46:09
Climate change,"@LeeCamp I'll laugh if CO2 emissions turn out to be the greenest thing we've ever achieved.

https://t.co/FD3h7sXTU6 https://t.co/qm3xAfkIT6",Loretta,2019-10-08 09:46:02
Climate change,@CPecats @AdamBandt And there it is. No mention of actual global warming or the environment,Sandy,2019-10-08 09:45:59
Climate change,"@jonsnowC4 @YouTube That's not a bad track that @jonsnowC4 some interesting points, however 'Global warming' is a hoax, why? Because we 100% don’t live on a globe or oblate spheroid of any kind FACT, that's a truth too much for some because of the levels of indoctrination. https://t.co/1wUr4QpyKe",BigBblue,2019-10-08 09:45:53
Climate change,"Fake News is the greatest threat in the US to taxpayers. Dems claim phony ""climate change"" is worse. Hoax!",FakeTrumpBot,2019-10-08 09:45:52
Climate change,"@JoeyMcLachlan @andrewbogut These climate change activists know absolutely f all about how fossil use reaches every corner of modern life.  EVERYTHING!
Zero Carbon? I can’t think of anything more ludicrous.",Raymond Kemp,2019-10-08 09:45:48
Climate change,Grizzly Bears Are Starving in Canada Right Now Due to Climate Change - One Green Planet https://t.co/1aNXHpvnOz via @GoogleNews,Sharat Sinha,2019-10-08 09:45:47
Climate change,@talkRADIO @iainlee @FlippinKath @ExtinctionR The science hasn’t proved that global warming is man made. That’s not me disputing it that’s just me telling you you’re wrong for now and people are getting rich from that narrative.,Harry,2019-10-08 09:45:47
Climate change,"Ahead of #Budget2020, hope to see FG allocate for:

➡️an increase in the Living Wage
➡️an increase in welfare payments
➡️real action on climate change
➡️an ambitious fund to retrofit council housing
➡️additional funding for mental health
➡️50% increase in funds for DEIS schools",Joan Burton,2019-10-08 09:45:43
Climate change,"@JuliaHB1 So you are claiming @McDonalds is the reason for climate change.
Rather strange from a global talk radio presenter to say Julia.
Is that a personal opinion or one of your employer @talkRADIO",Generation X,2019-10-08 09:45:40
Climate change,"https://t.co/DJ3Iu8A3aG
Pakistan Army Should do the Same 
@peaceforchange @ImranKhanPTI @arifhameed15 @HamidMirPAK @BBhuttoZardari @jahmed95 @murtazawahab1",DrFahim Abro,2019-10-08 09:45:38
Climate change,@AusAntiLeft @Crosscolin88 Ask the actual 500 scientists who petitioned the UN with the real facts about climate change but we're ignored,David,2019-10-08 09:45:37
Climate change,"Transport Secretary Grant Shapps: ""We are doing absolutely shed loads on climate change. Go and protest in a country who are not doing what is required.""

@JuliaHB1 | @grantshapps | @talkRADIO |  #ExtinctionRebellion https://t.co/A2uToOyHCO",Dennie Morris,2019-10-08 09:45:37
Climate change,"@buddy_hell Thatcher may have recognised global warming but she did nothing to combat it. Her vendetta against the coal industry was purely to smash the miners unions, she didn't like female competition as I recall and she supported apartheid regimes. Well done again Boris.",Elizabeth ✋ Part-Time Labour Activist,2019-10-08 09:45:36
Climate change,"#StartSpreadingTheNews Army for well-being not war.

China deploys 60,000 soldiers to plant trees in bid to grow 6 million hectares of new forest this year.

https://t.co/0M6VARNMYq",NPXP.com,2019-10-08 09:45:32
Climate change,Reserve Bank warns climate change posing increasing risk to financial stability https://t.co/6kBFywVBXA,Aileen Marwung Walsh,2019-10-08 09:45:31
Climate change,@JaggerMickOZ Global warming is causing a rapid increase in Antarctic sea ice. Checkmate!,Wilson,2019-10-08 09:45:31
Global warming & Climate change,"@SkyNews It's psychiatry's fault for climate change because they uphold &amp; justify the capitalist mode of production which normalizes consumerism.  Also they normalize selfish personality types &amp; label those that don't conform.  #ExtinctionRebellionlondon 
https://t.co/CCWujPOc9f",Psychiatry Capitalist Fraud,2019-10-08 09:45:31
Climate change,Why are powerful men so scared of Greta Thunberg? https://t.co/qxZcxRWB3P,Global Analytica,2019-10-08 09:45:29
Climate change,@willb_ldn @kpwxx @BBCNews 1.Why did the government declare an emergency right after our protest. 2. Labour party adopted green new deal. 3.We already have the technology to make this change it just takes investment in building infrastructure.  4. Climate change scientist co-founded XR.,Kieran Kavanagh,2019-10-08 09:45:25
Climate change,"Thanks to Extinction Rebellion, we’re experiencing a climate culture change | Polly Toynbee https://t.co/i8B5Ta6FFM",James Kingsland,2019-10-08 09:45:17
